,Description,age
911,"Fabrication d'outillage, à l'exclusion des moules et des modèles",21.113475177304963
912,Fabrication d'ouvrages en fibre-ciment,17.01219512195122
913,Fabrication d'éléments en béton pour la construction,28.28783151326053
914,Fabrication d'éléments en matières plastiques pour la construction,19.777601270849882
915,Fabrication d'éléments en plâtre pour la construction,23.054545454545455
916,Fabrication d'équipements aérauliques et frigorifiques industriels,20.6203288490284
917,Fabrication d'équipements d'emballage,30.95
918,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques",9.44915254237288
919,Fabrication d'équipements de communication,22.757377049180327
920,Fabrication d'équipements de contrôle des processus industriels,25.110294117647058
921,Fabrication d'équipements hydrauliques et pneumatiques,26.439583333333335
922,Fabrication d'équipements électriques et électroniques pour véhicules automobiles,24.283333333333335
923,Fabrication d'étoffes à mailles,16.313953488372093
924,Fabrication de bicyclettes,31.20967741935484
925,Fabrication de bicyclettes et de véhicules pour invalides,10.884984025559106
926,Fabrication de bijoux de fantaisie,17.966101694915253
927,Fabrication de bijoux et de parures,24.20744680851064
928,"Fabrication de biscuits, de biscottes et de pâtisseries de conservation",7.945348080676643
929,Fabrication de bière,11.4469320066335
930,"Fabrication de boulons, de vis et d'écrous",40.09090909090909
931,Fabrication de briques,44.38834951456311
932,Fabrication de béton prêt à l'emploi,23.69148936170213
933,"Fabrication de cacao, de chocolat et de produits de confiserie",14.061547479484174
934,Fabrication de caoutchouc synthétique,23.23076923076923
935,Fabrication de caravanes et similaires,28.928571428571427
936,Fabrication de carreaux en céramique,19.360576923076923
937,Fabrication de carrosseries de véhicules automobiles,11.769349845201239
938,Fabrication de carrosseries et remorques,29.49875311720698
939,Fabrication de cartes électroniques assemblées,16.2680412371134
940,Fabrication de carton,42.906976744186046
941,Fabrication de carton ondulé et d'emballages en papier ou en carton,36.69714285714286
942,Fabrication de chaises et de sièges d'ameublement et de bureau,28.088797814207652
943,Fabrication de chaises et de sièges pour salles de spectacle et pour véhicules et autres moyens de transport en tous matériaux,26.31111111111111
944,Fabrication de chapeaux et de bonnets,12.43765281173594
945,Fabrication de charpentes et d'autres menuiseries,11.683599737245457
946,Fabrication de charpentes et de menuiseries,26.281396910678307
947,Fabrication de charpentes et menuiseries métalliques,26.439583333333335
948,Fabrication de chaussures,16.015873015873016
949,Fabrication de chaussures en caoutchouc,25.0
950,"Fabrication de chaussures, à l'exclusion des chaussures en caoutchouc",35.9344262295082
951,Fabrication de chaux,17.742857142857144
952,Fabrication de chaux et de plâtre,31.56
953,"Fabrication de chaînes, à l'exception des chaînes pour la transmission de l'énergie",44.2
954,Fabrication de cidre et d'autres vins de fruits,25.6
955,Fabrication de cidre et de vins d'autres fruits,7.959770114942529
956,Fabrication de ciment,20.32515337423313
957,Fabrication de coffres-forts,28.571428571428573
958,Fabrication de colles,33.875
959,Fabrication de colles et gélatines,43.23076923076923
960,Fabrication de colorants et de pigments,33.67391304347826
961,Fabrication de composants électroniques,20.957602339181285
962,Fabrication de condiments et d'assaisonnements,16.111650485436893
963,"Fabrication de condiments, assaisonnements et sauces",35.046875
964,Fabrication de constructions métalliques et de leurs parties,26.587693595646716
965,Fabrication de coutellerie,16.045045045045047
966,Fabrication de câbles de fibres optiques,24.2972972972973
967,Fabrication de fibres artificielles ou synthétiques,29.973913043478262
968,Fabrication de fibres de verre,21.625
969,"Fabrication de ficelles, de cordes et de filets",20.473684210526315
970,Fabrication de fils et câbles isolés,33.476190476190474
971,Fabrication de fils à coudre,24.25
972,"Fabrication de fours et brûleurs industriels, y compris les fours et les brûleurs électriques",32.549019607843135
973,Fabrication de fours et de brûleurs,26.531088082901555
974,Fabrication de fûts et d'emballages métalliques similaires,16.231884057971016
975,Fabrication de fûts et emballages similaires en métaux,29.041666666666668
976,Fabrication de gaz industriels,41.53900709219858
977,Fabrication de glaces de consommation,16.40786384976526
978,Fabrication de générateurs de vapeur,23.128166915052162
979,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",15.415929203539823
980,Fabrication de jeux et de jouets,8.524764150943396
981,Fabrication de jeux et jouets,27.046153846153846
982,Fabrication de lampes,14.420382165605096
983,Fabrication de linge de lit et de table et d'articles textiles à usage domestique,11.106732348111658
984,Fabrication de lunettes,21.93548387096774
985,Fabrication de légumes et de fruits surgelés,23.56338028169014
986,Fabrication de machines agricoles et forestières,25.66211604095563
987,Fabrication de machines automatiques de vente de produits,14.869565217391305
988,Fabrication de machines d'imprimerie,34.31818181818182
989,Fabrication de machines de bureau,33.18518518518518
990,Fabrication de machines de formage des métaux,23.303135888501743
991,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et des équipements périphériques),24.964285714285715
992,Fabrication de machines pour l'extraction ou la construction,24.178343949044585
993,Fabrication de machines pour l'industrie agro-alimentaire,26.044692737430168
994,Fabrication de machines pour la métallurgie,21.89090909090909
995,Fabrication de machines pour le travail du caoutchouc et des matières plastiques,30.666666666666668
996,Fabrication de machines pour le travail du caoutchouc ou des plastiques,18.0
997,Fabrication de machines pour les industries du papier et du carton,24.5
998,"Fabrication de machines pour les industries du textile, de l'habillement et du cuir",44.0
999,Fabrication de machines pour les industries textiles,31.945652173913043
1000,Fabrication de machines à emballer,19.282828282828284
1001,Fabrication de machines-outils pour le travail des métaux,32.54040404040404
1002,Fabrication de machines-outils pour le travail du bois,16.333333333333332
1003,Fabrication de machines-outils à moteur incorporé ou pneumatiques,28.428571428571427
1004,Fabrication de malt,13.08108108108108
1005,Fabrication de margarine et de graisses comestibles similaires,29.38095238095238
1006,Fabrication de matelas,27.736559139784948
1007,Fabrication de matières plastiques de base,22.336666666666666
1008,Fabrication de matériel d'installation électrique,19.081967213114755
1009,Fabrication de matériel de distribution et de commande électrique,18.623655913978496
1010,Fabrication de matériel de levage et de manutention,25.60050890585242
1011,Fabrication de matériel de soudage,20.0
1012,Fabrication de matériel électromagnétique industriel,29.88235294117647
1013,Fabrication de matériels optiques et photographiques,29.35300794551646
1014,Fabrication de matériels électriques pour moteurs et véhicules,36.24050632911393
1015,Fabrication de meubles,16.95397489539749
1016,Fabrication de meubles de bureau et de magasin,10.285925925925927
1017,"Fabrication de meubles de bureaux, de magasins et d'ateliers, autres qu'en métal",25.675925925925927
1018,"Fabrication de meubles de bureaux, de magasins et d'ateliers, en métal",30.123287671232877
1019,Fabrication de meubles de cuisine,11.622263450834879
1020,Fabrication de meubles de jardin et d'extérieur,7.737891737891738
1021,"Fabrication de meubles pour salles à manger, salons et chambres à coucher",29.636197440585008
1022,Fabrication de monnaies,35.40909090909091
1023,Fabrication de mortiers,26.333333333333332
1024,Fabrication de mortiers et de bétons secs,18.333333333333332
1025,"Fabrication de moteurs et de turbines, à l'exception des moteurs d'avions, de véhicules automobiles et de motocycles",26.587693595646716
1026,"Fabrication de moteurs et turbines, à l'exclusion des moteurs pour avions et véhicules à moteur",29.680851063829788
1027,"Fabrication de moteurs à piston à combustion interne et de leurs parties pour usages divers: pour véhicules ferroviaires, machines agricoles ou engins de génie civil, navires et bateaux",18.0
1028,"Fabrication de moteurs, de génératrices et de transformateurs électriques",17.65024630541872
1029,"Fabrication de moteurs, génératrices et transformateurs électriques",33.79775280898876
1030,Fabrication de motocycles,17.84090909090909
1031,Fabrication de moules et modèles,18.844594594594593
1032,Fabrication de médicaments,22.37421383647799
1033,"Fabrication de nettoyeurs à haute pression, de matériel industriel de nettoyage au sable et similaires",15.40625
1034,"Fabrication de nettoyeurs à haute pression, matériel industriel de nettoyage au sable et similaires",28.071428571428573
1035,Fabrication de non-tissés,29.8
1036,"Fabrication de non-tissés, sauf habillement",13.59375
1037,Fabrication de panneaux de bois,29.149732620320854
1038,Fabrication de papier,38.64957264957265
1039,Fabrication de papier et de carton,29.04524886877828
1040,Fabrication de papier et de carton ondulés et d'emballages en papier ou en carton,28.39779005524862
1041,Fabrication de papiers peints,36.59090909090909
1042,Fabrication de parfums et de produits de toilette,10.18364418938307
1043,Fabrication de parfums et de produits pour la toilette,27.406698564593302
1044,Fabrication de parquets assemblés,9.369565217391305
1045,Fabrication de parties et accessoires pour les véhicules à moteur et pour leurs moteurs,34.30769230769231
1046,"Fabrication de peintures, de vernis, d'encres et de mastics",26.281396910678307
1047,"Fabrication de peintures, vernis, encres d'imprimerie et mastics",40.97902097902098
1048,Fabrication de pesticides et d'autres produits agrochimiques,29.149732620320854
1049,Fabrication de petits articles métalliques,26.88
1050,Fabrication de piles et d'accumulateurs électriques,12.32258064516129
1051,Fabrication de placage et de panneaux de bois,14.141089108910892
1052,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",29.75588235294118
1053,Fabrication de plats préparés,8.150467289719627
1054,Fabrication de plâtre,34.75
1055,Fabrication de pneumatiques et de chambres à air,13.212211563391238
1056,Fabrication de pompes et compresseurs,33.0
1057,Fabrication de portes et de fenêtres en métal,16.2465490797546
1058,Fabrication de produits abrasifs,34.53846153846154
1059,Fabrication de produits agrochimiques,12.235751295336788
1060,Fabrication de produits amylacés,27.93103448275862
1061,Fabrication de produits azotés associés aux engrais,28.166666666666668
1062,Fabrication de produits azotés et d'engrais,26.90909090909091
1063,Fabrication de produits chimiques pour la photographie,34.285714285714285
1064,Fabrication de produits céramiques en porcelaine à usage domestique et ornemental,24.568627450980394
1065,Fabrication de produits céramiques réfractaires,25.944444444444443
1066,"Fabrication de produits céramiques à usage domestique et ornemental, autres qu'en porcelaine",24.25423728813559
1067,Fabrication de produits d'entretien,14.277533039647578
1068,Fabrication de produits d'entretien et de nettoyage,34.267605633802816
1069,Fabrication de produits explosifs,29.425
1070,Fabrication de produits laitiers,33.62130177514793
1071,Fabrication de produits minéraux non métalliques n.d.a.,36.6551724137931
1072,Fabrication de produits pharmaceutiques de base,13.845622119815669
1073,Fabrication de produits réfractaires,19.776315789473685
1074,Fabrication de produits à base de tabac,30.37735849056604
1075,Fabrication de produits électroniques grand public,15.765536723163843
1076,Fabrication de préparations homogénéisées et d'aliments diététiques,28.08955223880597
1077,Fabrication de préparations surgelées à base de pommes de terre,27.59090909090909
1078,Fabrication de pull-overs et articles similaires à mailles,33.75
1079,Fabrication de pâte à papier,33.52439024390244
1080,Fabrication de pâtes alimentaires,18.17511520737327
1081,Fabrication de radiateurs et de chaudières pour le chauffage central,25.892461197339244
1082,"Fabrication de remorques, de semi-remorques et de caravanes",16.201680672268907
1083,Fabrication de ressorts,43.526315789473685
1084,"Fabrication de roulements à billes, de paliers à roulements et similaires",37.63636363636363
1085,"Fabrication de réservoirs, citernes et conteneurs métalliques",26.531088082901555
1086,"Fabrication de salles à manger, de salons, de chambres à coucher et de salles de bain",15.18753488372093
1087,Fabrication de savons et de détergents,14.786764705882353
1088,Fabrication de serrures et de ferrures,19.696741854636592
1089,Fabrication de structures métalliques et de parties de structures,13.212211563391238
1090,Fabrication de sucre,16.34
1091,Fabrication de supports de données,23.31578947368421
1092,Fabrication de supports magnétiques et optiques,15.108695652173912
1093,Fabrication de tapis et de moquettes,27.861344537815125
1094,Fabrication de tapis et moquettes,39.68421052631579
1095,Fabrication de tracteurs agricoles,24.283333333333335
1096,Fabrication de tubes en acier,30.102040816326532
1097,Fabrication de tubes en fonte,23.466666666666665
1098,"Fabrication de tubes, de tuyaux, de profilés creux et d'accessoires correspondants en acier",12.235751295336788
1099,Fabrication de tuiles,35.6
1100,"Fabrication de tuiles, de carrelages et d'autres produits de construction en terre cuite",13.919191919191919
1101,Fabrication de verre creux,13.74891774891775
1102,Fabrication de verre plat,19.188271604938272
1103,Fabrication de vis et de boulons,31.048780487804876
1104,Fabrication de véhicules pour invalides,25.0
1105,Fabrication de vêtements de dessous,8.859004739336493
1106,Fabrication de vêtements de sport,30.583333333333332
1107,Fabrication de vêtements de travail,16.42962962962963
1108,Fabrication de vêtements en cuir,17.84926470588235
1109,Fabrication de vêtements pour bébés,15.066666666666666
1110,"Fabrication et façonnage d'autres articles en verre, y compris d'articles techniques en verre",26.106666666666666
1111,"Fabrication et façonnage d'autres articles en verre, y compris verre technique",12.439330543933055
1112,Fabrication et rechapage de pneumatiques,27.10955414012739
1113,Fabrication industrielle de pain et de pâtisserie fraîche,12.575793184488838
1114,Façonnage et transformation du verre plat,17.167525773195877
1115,"Ficellerie, corderie, fabrication de filets",36.64
1116,Fonderie,18.0
1117,Fonderie d'acier,25.343173431734318
1118,Fonderie d'autres métaux non ferreux,28.674698795180724
1119,Fonderie de fonte,28.371794871794872
1120,Fonderie de métaux légers,20.258823529411764
1121,Fonds de placement et entités financières similaires,11.43921568627451
1122,Forages d'essai et sondages,8.58534169692968
1123,Forages et sondages,20.219424460431654
1124,Forge,17.224172091706766
1125,Formation permanente,22.149409312022236
1126,Formation professionnelle,8.892330383480825
1127,Formation socio-culturelle,6.758354755784062
1128,Frappe de monnaie,22.225806451612904
1129,Gestion d'installations informatiques,5.7567927543953115
1130,Gestion d'installations sportives,17.334791792395897
1131,Gestion de centres culturels et de salles multifonctionnelles à vocation culturelle,17.694680030840402
1132,Gestion de cimetières et crématoriums,27.2
1133,Gestion de fonds,8.18643031784841
1134,"Gestion de portefeuilles et de fortunes, conseils en placements",24.832535885167463
1135,"Gestion de salles de théâtre, de concerts et similaires",17.82
1136,Gestion de supports de publicité,22.830609212481427
1137,Gestion des archives publiques,14.11320754716981
1138,Gestion des bibliothèques et archives publiques,29.81159420289855
1139,"Gestion des bibliothèques, des médiathèques et des ludothèques",16.556135770234988
1140,Gestion des cimetières et services des crématoriums,15.40764331210191
1141,Gestion des décharges et des sites définitifs de stockage,12.069040283008102
1142,Gestion des jardins botaniques et zoologiques,10.76777251184834
1143,Gestion des musées,19.929765886287626
1144,Gestion des musées et du patrimoine culturel,37.12709030100334
1145,Gestion des sites et monuments historiques et des attractions touristiques similaires,26.47070707070707
1146,Gestion et conservation des sites naturels,16.317073170731707
1147,Gestion et exploitation de centres culturels,32.26842105263158
1148,"Gestion et exploitation de centres polyvalents, principalement destinés à la pratique du sport",11.0
1149,Gestion et exploitation de centres sportifs,35.997206703910614
1150,Gestion et exploitation de centres sportifs destinés à accueillir des événements ou des disciplines sportifs de toute nature,11.0
1151,Grands magasins (sans prédominance alimentaire et surface de vente de 2.500 m2 et plus),34.72596153846154
1152,"Graphologues, astrologues, voyants, radiesthésistes et similaires",20.963963963963963
1153,"Guides, services d'information touristique et similaires",30.518260869565218
1154,"Gîtes de vacances, appartements et meublés de vacances",13.888496270121712
1155,Holdings financiers,26.10427807486631
1156,Horlogerie,21.097435897435897
1157,Hypermarchés (surface de vente de 2.500 m2 et plus),35.21739130434783
1158,Hébergement collectif non touristique,33.20388349514563
1159,Hébergement d'animaux de compagnie,7.157794676806084
1160,Hébergement touristique et autre hébergement de courte durée n.c.a.,10.768444119795472
1161,Hôtels,18.05675100496571
1162,Hôtels et hébergement similaire,18.05675100496571
1163,"Hôtels et motels, avec restaurant",30.783195798949738
1164,"Hôtels et motels, sans restaurant",27.560646900269543
1165,Imprimerie de journaux,28.0196261682243
1166,Imprégnation du bois,26.473684210526315
1167,Imprésarios et agences de théâtre,21.638157894736842
1168,Industrie des eaux minérales et autres eaux embouteillées et des boissons rafraîchissantes,13.992452830188679
1169,Industrie des eaux minérales et des boissons rafraîchissantes,37.098591549295776
1170,Industrie des fourrures,39.31578947368421
1171,Industrie du tabac,45.15151515151515
1172,Industries alimentaires n.d.a.,33.88770053475936
1173,"Installation de chauffage, de ventilation et de conditionnement d'air",11.995187767033956
1174,Installation de machines et d'équipements industriels,7.874623267028331
1175,"Installation de systèmes de chauffage, de climatisation et de ventilation",26.915422021535257
1176,Instituts de beauté,24.049862298883895
1177,Instituts pour adultes handicapés,43.2398316970547
1178,Instituts pour enfants en difficulté,46.827586206896555
1179,Instituts pour mineurs handicapés,37.091575091575095
1180,Intercommunales à vocation générale,32.25
1181,"Intermédiaires du commerce en automobiles et autres véhicules automobiles légers( = 3,5 tonnes )",16.63177264363116
1182,"Intermédiaires du commerce en autres véhicules automobiles ( > 3,5 tonnes )",8.091016548463356
1183,Intermédiaires du commerce en bois et matériaux de construction,12.754731264193792
1184,"Intermédiaires du commerce en combustibles, minéraux, métaux et produits chimiques",25.25
1185,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",14.386383731211318
1186,"Intermédiaires du commerce en denrées alimentaires, en boissons et en tabac",23.655699177438308
1187,"Intermédiaires du commerce en denrées, boissons et tabac",10.23137354282818
1188,"Intermédiaires du commerce en machines, équipements industriels et commerciaux, navires et avions",22.215953307392997
1189,"Intermédiaires du commerce en machines, équipements industriels, navires et avions",12.207079646017698
1190,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et demi-produits",24.5
1191,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",13.817615658362989
1192,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",12.400639449090015
1193,"Intermédiaires du commerce en montres, articles en métaux précieux et bijoux",12.0
1194,Intermédiaires du commerce en produits divers,13.157505886173581
1195,Intermédiaires du commerce en produits pharmaceutiques et articles orthopédiques,12.0
1196,"Intermédiaires du commerce en textiles, habillement, chaussures et articles en cuir",24.63808738664468
1197,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir",12.731770088647412
1198,Intermédiaires du commerce en véhicules automobiles,22.11190817790531
1199,"Intermédiaires du commerce en véhicules automobiles pour le transport des personnes, y compris les véhicules automobiles spéciaux (p.ex. ambulances), neufs ou usagés",3.0
1200,Intermédiaires du commerce et commerce de gros d'équipements de véhicules automobiles,22.651601579640193
1201,"Intermédiaires du commerce et commerce de gros de motocycles, y compris les pièces et accessoires",10.087407407407408
1202,Intermédiaires du transport,25.06840390879479
1203,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,11.765463414634146
1204,"Intermédiation en achat, vente et location de biens immobiliers pour compte de tiers",14.761474908200734
1205,"Jardins botaniques, zoologiques et réserves naturelles",30.015748031496063
1206,Jeux de hasard et d'argent,25.0
1207,Kinésithérapeutes,30.667675239536056
1208,Laboratoires médicaux,29.604026845637584
1209,Laboratoires photographiques,24.155378486055778
1210,Laminage à froid de feuillards,19.719298245614034
1211,Lavage de véhicules automobiles,7.2361198407710035
1212,Location avec opérateur de matériel de construction,23.277027027027028
1213,Location d'articles de sport et de camping,24.85682326621924
1214,Location d'autres biens personnels et domestiques,24.727619047619047
1215,Location d'autres machines et équipements,26.03471634208298
1216,Location d'autres matériels de transport terrestre,25.708333333333332
1217,"Location d'habitations, à l'exclusion des logements sociaux",27.033516483516483
1218,"Location d'immeubles non résidentiels ( bureaux, espaces commerciaux, halls d'exposition, etc.)",9.0
1219,"Location d'immeubles non résidentiels, y compris les salles d'exposition",28.52956899432008
1220,Location de camions avec conducteur,22.8
1221,Location de logements sociaux,58.35666666666667
1222,Location de machines de bureau et de matériel informatique,24.348790322580644
1223,Location de machines et équipements pour la construction,26.965151515151515
1224,"Location de machines-outils, d'outils à main et de matériel de bricolage",25.048458149779737
1225,Location de matériel agricole,24.24235294117647
1226,Location de matériel médical et paramédical,23.840579710144926
1227,Location de matériels de transport aérien,24.353658536585368
1228,Location de matériels de transport par eau,24.466019417475728
1229,Location de terres et terrains,27.536873156342182
1230,"Location de textiles, d'habillement et de chaussures",27.602941176470587
1231,Location de téléviseurs et d'autres appareils audiovisuels,23.582905982905984
1232,"Location de vaisselle, couverts, verrerie, articles pour la cuisine et la table, appareils électriques et électroménagers, etc.",28.640226628895185
1233,Location de vidéocassettes et de disques vidéo,17.08421052631579
1234,"Location de vidéocassettes, bandes-vidéo, DVD, disques et CD",23.099737532808398
1235,Location de véhicules automobiles,28.500375093773442
1236,"Location et exploitation de biens immobiliers non résidentiels propres ou loués, sauf terrains",15.368980096937197
1237,"Location et exploitation de biens immobiliers résidentiels propres ou loués, sauf logements sociaux",15.8124832574337
1238,Location et exploitation de logements sociaux,28.722166499498496
1239,Location et exploitation de terrains,13.624717650855114
1240,Location et location-bail d'articles de loisirs et de sport,9.571380128857239
1241,"Location et location-bail d'automobiles et d'autres véhicules automobiles légers (< 3,5 tonnes)",14.425246981339187
1242,Location et location-bail d'autres biens personnels et domestiques n.c.a.,12.455480378890393
1243,"Location et location-bail d'autres machines, équipements et biens matériels",14.808067492749803
1244,"Location et location-bail de camions et d'autres véhicules automobiles lourds (> 3,5 ton)",14.923329682365827
1245,Location et location-bail de caravanes et de motorhomes,8.62062937062937
1246,"Location et location-bail de conteneurs à usage d'habitation, de bureau et similaires",11.5
1247,Location et location-bail de fleurs et de plantes,7.42638036809816
1248,Location et location-bail de machines de bureau et de matériel informatique,13.152274225444957
1249,Location et location-bail de machines et d'équipements agricoles,13.796129923980649
1250,Location et location-bail de machines et d'équipements pour la construction,14.946949602122016
1251,"Location et location-bail de machines à sous, de machines de jeux et de machines automatiques de vente de produits",11.727272727272727
1252,"Location et location-bail de machines-outils, de matériel et d'outils à main pour le bricolage",11.455859969558599
1253,Location et location-bail de matériel médical et paramédical,11.692708333333334
1254,Location et location-bail de matériels de transport aérien,14.264516129032257
1255,Location et location-bail de matériels de transport par eau,15.253918495297805
1256,Location et location-bail de tentes,8.892638036809815
1257,"Location et location-bail de textiles, d'habillement, de bijoux et de chaussures",11.233038348082596
1258,Location et location-bail de téléviseurs et d'autres appareils audiovisuels,11.960526315789474
1259,"Location et location-bail de vaisselle, couverts, verrerie, articles pour la cuisine, appareils électriques et électroménagers",12.816326530612244
1260,Location à court terme de voitures particulières sans chauffeur,54.0
1261,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des oeuvres soumises au droit d'auteur",7.67436974789916
1262,"Magasins-dépôts pour le nettoyage des vêtements, linges et autres textiles des particuliers",28.9618320610687
1263,Maisons de repos pour personnes âgées,36.02852614896989
1264,Manutention autre que portuaire,16.102479338842976
1265,Manutention portuaire,25.389945652173914
1266,Marchands de biens immobiliers,22.61349888570519
1267,Menuiserie en bois ou en matières plastiques,26.18334942602725
1268,Menuiserie métallique,21.629326287978863
1269,Moulinage et texturation de la soie et des textiles synthétiques ou artificiels,40.53333333333333
1270,Mutuelles et caisses d'assurance soins,54.56962025316456
1271,Métallurgie de l'aluminium,21.66990291262136
1272,Métallurgie des autres métaux non ferreux,18.803030303030305
1273,Métallurgie des poudres,20.375
1274,Métallurgie du cuivre,22.071428571428573
1275,"Métallurgie du plomb, du zinc ou de l'étain",19.112903225806452
1276,Nettoyage courant des bâtiments,6.522258414766558
1277,Nettoyage de la voirie,5.8779062130566135
1278,Nettoyage industriel,24.36303014137103
1279,"Nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments",10.0
1280,Octroi de crédit hypothécaire,28.171875
1281,Octroi de crédit à la consommation,15.766666666666667
1282,Opérations de mécanique générale,25.378016085790886
1283,Opérations directes d'assurance non-vie,19.345098039215685
1284,Opérations directes d'assurance vie,15.846666666666666
1285,Opérations directes d'assurances non-vie,43.476190476190474
1286,Opérations directes d'assurances vie,33.30769230769231
1287,Organisation de jeux de hasard et d'argent,11.588428974600188
1288,"Organisation de loteries, lotos, pronostics,paris mutuels, etc.",12.0
1289,"Organisation de marchés particuliers divers, y compris les marchés aux puces et brocantes",28.660818713450293
1290,Organisation de salons professionnels et de congrès,9.312683347713547
1291,"Organisation de salons, expositions et bourses",19.0
1292,Organisation de sondages,22.0
1293,Organisations associatives n.d.a.,35.81565513329552
1294,Organisations politiques,30.103448275862068
1295,Organisations religieuses,40.2
1296,Organisations religieuses ou philosophiques,53.47295805739515
1297,Organismes de placement collectif,25.142857142857142
1298,Organismes extra-territoriaux,30.489830508474576
1299,"Organitation de salons, expositions et bourses",22.541225241824044
1300,Orphelinats,36.0
1301,Parcs d'attractions,27.566666666666666
1302,Peinture,25.09106830122592
1303,Peinture de bâtiments,10.676740349719564
1304,Peinture de travaux de génie civil,7.154166666666667
1305,Personnel occupé dans des domaines et jardins privés,18.125
1306,Personnel occupé à des travaux d'ordre non ménager,17.25
1307,Personnel occupé à des tâches ménagères,16.818181818181817
1308,Pharmacies,29.167098703888335
1309,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",10.858487654320987
1310,Plâtrerie,20.95969465648855
1311,Police,20.0
1312,Police fédérale,32.333333333333336
1313,Police locale,20.71698113207547
1314,Pompiers et protection civile,22.0
1315,Portails Internet,5.371556825137727
1316,Pose de carrelages,24.302377892030847
1317,Pose de carrelages de sols et de murs,10.177382723784165
1318,Pose de chapes,7.047346072186836
1319,Pose de papiers peints,26.73393461104848
1320,Pose de papiers peints et de revêtements de murs et de sols en d'autres matériaux,12.461040068201193
1321,Pose de revêtements de sol en bois ou en d'autres matériaux,22.148094548962856
1322,Pose de revêtements en bois de sols et de murs,11.560078791858174
1323,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",9.774626410491003
1324,Postes nationales,13.887755102040817
1325,Pratique dentaire,18.623846227043487
1326,Pratique médicale,29.463140234876146
1327,Première transformation d'aluminium,32.27272727272727
1328,Première transformation d'autres métaux non ferreux,31.46153846153846
1329,Première transformation du cuivre,41.4
1330,"Première transformation du plomb, du zinc et de l'étain",32.388888888888886
1331,Prisons et institutions assimilées,53.0
1332,Production d'alcool éthylique de fermentation,36.0
1333,Production d'aluminium,35.166666666666664
1334,Production d'autres boissons fermentées,24.545454545454547
1335,Production d'autres boissons fermentées non distillées,6.851851851851852
1336,Production d'autres films,21.73393316195373
1337,Production d'autres métaux non ferreux,39.0
1338,Production d'enregistrements sonores,5.822902796271638
1339,Production d'huiles et de graisses brutes d'origine animale,43.833333333333336
1340,Production d'huiles végétales brutes,33.89655172413793
1341,Production d'oeufs,26.103448275862068
1342,Production d'oeufs de volailles,13.270588235294118
1343,Production d'électricité,17.83653846153846
1344,Production de boissons alcooliques distillées,11.663063063063063
1345,Production de combustibles gazeux,10.514285714285714
1346,Production de cuivre,45.25
1347,Production de films autres que cinématographiques et pour la télévision,7.899142507145774
1348,Production de films cinématographiques,14.159415363698164
1349,Production de films pour la télévision,10.597008159564822
1350,Production de gaz,17.4
1351,Production de la bière,39.15544041450777
1352,Production de lait cru de vache ou de bufflonne,13.0
1353,Production de légumes surgelés,34.12903225806452
1354,Production de malt,33.9
1355,Production de métaux précieux,22.74576271186441
1356,"Production de plomb, de zinc et d'étain",37.5625
1357,Production de poisson surgelé et de produits à base de poisson,23.1875
1358,Production de programmes de télévision,21.124161073825505
1359,Production de programmes pour la télévision,10.228381374722838
1360,Production de préparations surgelées à base de pommes de terre,37.76470588235294
1361,Production de sel,38.0
1362,Production de spectacles par des ensembles artistiques,24.78175313059034
1363,Production de viande fraîche,31.07894736842105
1364,Production de viande fraîche de volailles,31.816
1365,Production de viande surgelée,25.291666666666668
1366,Production de viande surgelée de volailles,19.285714285714285
1367,Production de vin,28.25
1368,Production de vin (de raisin),9.336538461538462
1369,Production et diffusion de programmes de radio,27.042402826855124
1370,Production et diffusion de programmes de radio et de télévision,15.806451612903226
1371,Production et distribution de plusieurs sortes d'énergie,19.833333333333332
1372,Production et distribution de vapeur et d'air conditionné,21.846938775510203
1373,Production et distribution de vapeur et d'eau chaude; production de glace hydriques non destinées à la consommation,26.516129032258064
1374,"Production photographique réalisée à titre commercial ou privé: photos d'identité, de classe , de mariage, etc.; photogr. publicitaires, d'édition, de mode, à des fins immob. ou touristiques, etc.",13.4
1375,"Production photographique, sauf activités des photographes de presse",14.699064130101258
1376,Profilage à froid par formage ou pliage,19.866666666666667
1377,Programmation de télévision et télédiffusion,13.484330484330485
1378,Programmation informatique,9.051941115599025
1379,Projection de films cinématographiques,22.905454545454546
1380,Promotion et organisation de spectacles vivants,8.648383581547403
1381,Promotion immobilière d'infrastructures,20.92706645056726
1382,Promotion immobilière de bureaux,21.725609756097562
1383,Promotion immobilière de logements,26.92608125819135
